Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Satoru Sato,2013-09-02 14:11:36,3,0,nan,no,,view review
まのりん.,2014-03-12 02:03:39,4,0," In the cemetery on the east side is the grave of Chiezo Kataoka.

",no,Japanese,view review
Edith Cheung,2016-06-08 18:16:09,4,0," I went there on April 25th. He is right next to Renhe Temple, which can be reached on foot. There is a big cherry blossom tree, which is very bright, and there are no people. It is a good place to take pictures!

",no,Chinese,view review
Shemar Henry,2016-08-13 15:47:47,5,0,nan,no,,view review
Cheng-Yao Chiang,2016-08-16 16:02:44,4,0," The big Buddha at the gate is amazing!

",no,Chinese,view review
サント船長,2016-09-19 22:15:41,3,2," It is fun for those who take pictures of the stone statues. There is no entrance fee here, and it is located to the east of Ninna-ji Temple, so please visit.

",no,Japanese,view review
C. S.,2016-11-01 07:52:40,4,0,"

",yes,,view review
しゅう（しゅう）,2017-01-05 11:38:04,4,0," The chief priest gave me a very pleasant reception.

",no,Japanese,view review
へのかっぱ,2017-04-03 21:30:46,3,0," there is a cute buddha

",no,Japanese,view review
xxion神田,2017-05-14 22:23:12,5,4," Received on May 1, 2017. The head temple of the Omuro sect of Shingon Buddhism. Kinki 36 Fudo Sacred Site No. 15 Fudasho. The Gochi Nyorai seated statue and eleven seated statues in the precincts are a masterpiece. I received the Goshuin (Gochi Fudoson) of Kinki 36 Fudo Sacred Site No. 15 Fudasho!

",no,Japanese,view review
金成愛,2017-06-21 04:00:03,5,1," Cucumber wrap is recommended.
The Five Great Nyorai

",no,Japanese,view review
S Gonzales,2017-07-24 11:13:04,4,1," Apparently it works, Cucumber Fuji!

",yes,Japanese,view review
kailas k,2017-07-31 05:30:51,4,0," I like the fact that it is free, but the Buddha statues placed in the temple are attractive. It won't take long, so let's take a look.

",yes,Korean,view review
HMすいか,2017-08-07 02:43:07,5,1," Too bad I wanted to seal the cucumber. Let's come on the midsummer day of the ox.
It's a neat garden.

",yes,Japanese,view review
M N,2017-09-08 01:19:56,3,0,nan,no,,view review
