Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
田舎,2022-04-02 04:54:37,3,2," No matter when I go, the palms are beautiful and there are a lot of people, but the cherry blossoms were beautiful.

",no,Japanese,view review
Ma. Kristalyn Dimaguila,2022-05-20 22:55:49,5,1,Love it.,no,,view review
佐藤笑英,2022-06-07 10:17:02,5,3," good downtown. It's a little scary to go to the back at night. It is Kiyamachi Street.

",no,Japanese,view review
チャーハンぱんだ,2022-06-24 04:52:46,4,7," The Gion Festival must be seen from here. There are many people, but it is very powerful.

",no,Japanese,view review
ししまる,2022-07-04 06:38:45,5,0,nan,no,,view review
me windowsi,2022-08-15 05:44:05,2,1," It is a road with two lanes on each side with a lot of traffic and many buses and taxis. It is a road where Hankyu and subway lines pass below. However, there were many cars with bad manners, and there were quite a few illegally parked cars. Besides, there was a lot of traffic, so I think it would be the worst if I drove on the road. .

",no,Japanese,view review
ただの通りすがり,2022-09-09 06:46:39,3,4," When going north from Kyoto Station by bus, the flow of buses was often delayed by cars waiting for parking near Matsubara in front of Shijo Kawaramachi. Are you considering any countermeasures?

",no,Japanese,view review
arul raj,2022-11-01 11:59:38,5,1,"Pretty good place for a walking roaming over and I can see a lot of foreigners very busy street pretty good to roam around
Must see places in Kyoto problems too far away from the Kyoto mainstation",no,,view review
TOMO M,2022-12-04 10:33:18,3,2," On Saturdays, Sundays, and holidays, the sidewalks and roads are very crowded.
Lines for buses, people in front of shops, passers-by fill the sidewalks. The roads are also crowded with regular cars and buses, and the buses are almost always late, and the inside of the car is also quite crowded.
I feel that it is over capacity.

",no,Japanese,view review
上垣大介,2022-12-10 12:45:12,4,2," Is the ground okay? .
Also, I can see the faces of the people of Kyoto, who are indebted to Osaka and are angry and angry.

",no,Japanese,view review
Anze Hao,2022-12-30 05:02:29,5,0,One if the main shopping streets with great public transportation access,no,,view review
歳常文夫,2023-01-15 03:20:17,1,0," Parking Lot,. . expensive

",no,Japanese,view review
るか,2023-03-12 07:11:56,3,1," There are a lot of people, but I feel like I've come to Kyoto, and I really like it.

",no,Japanese,view review
Davide Guerzoni,2015-10-08 07:32:34,5,0,Very peaceful place. Must see,no,,view review
Anderson Hsieh,2016-07-02 13:48:41,4,0,Interesting temple hiding in an ally. Not big but quit cozy and relaxing.,no,,view review
Lorenzo Pirisino,2016-07-24 05:07:51,4,0,"Great stop when in central Kyoto, especially if on a tourist trip and with little time to see the other major attractions. The temple is well kept and it's nested in a group of buildings that surround it.",no,,view review
Trans-word plus TGM,2016-07-25 13:51:54,4,2,Rokkakudo : In the middle of bustling street near Karasuma Oike ( central part of Kyoto ) there is a temple with hexagonal shape. This is a Buddhist temple Chouhouji known as Rokkakudo for its hexagonal shape of the main temple.  An ancient book says that this temple was founded in 587 by Prince Shotoku. ( Trans-word+ : TGM Kyoto Guide ),no,,view review
Wasif Mirza,2016-10-31 10:51:02,4,0,Nice tranquil temple in the middle of a bustling street.,no,,view review
pauline beegan,2017-04-30 09:07:34,1,5,Rokkakudo is a beautiful temple but somehow the Buddhist values in relation to their decorative birds are lost.The swans are kept in very poor conditions. The area that they swim in is very small and cramped. they cannot walk around or get out of the water.One is in very obvious distress.There are also caged birds as decoration on a wall. I talked to the monks about this being at odds with the Buddhist tenet of causes of suffering. I would like to see the swans released to the river where they would have freedom.,no,,view review
Wing L,2017-07-29 16:51:16,5,0,"This is the second time that I have visited this temple. It's small, but very clean. It smells like incense inside. There are not that many tourists when I was there the second time. But I remember it being way more crowded the first time (in 2015). There is no entrance fee, so that's great! The location is also very convenient!


",yes,,view review
Michael Hobbs,2017-11-02 12:28:54,5,1,"It almost seems easy to overlook, but once you actually peek in the gate, you'll find a beautiful and serene temple.

",yes,,view review
Brett,2017-12-27 11:16:07,4,0,One of the better temples in Kyoto. Secluded but not a far walk from Nishiki,no,,view review
